f,d,i,e,Intersection Number,Associated Streets,Collection Date,Data Type,Neighborhood Code,Site Location,Street Name,Study Period,Study Type,url
z56,747,9,PDF,"81","DARTMOUTH ST, HUNTINGTON AVE, ST JAMES AVE","05/24/2007","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e747%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7493,9,PDF,"81","DARTMOUTH ST, HUNTINGTON AVE, ST JAMES AVE","09/30/2014","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7493%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7494,2,XLS,"81","DARTMOUTH ST, HUNTINGTON AVE, ST JAMES AVE","09/30/2014","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7494%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3eXLS%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,748,9,PDF,"82","EXETER ST, HUNTINGTON AVE, STUART ST","05/30/2007","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e748%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7463,9,PDF,"82","EXETER ST, HUNTINGTON AVE, STUART ST","09/30/2014","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7463%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7464,2,XLS,"82","EXETER ST, HUNTINGTON AVE, STUART ST","09/30/2014","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7464%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3eXLS%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,749,9,PDF,"86","BERKELEY ST, EAST BERKELY ST, TREMONT ST","05/18/2010","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e749%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,6822,2,XLS,"86","BERKELEY ST, EAST BERKELEY ST, TREMONT ST","10/24/2013","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e6822%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3eXLS%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,6823,9,PDF,"86","BERKELEY ST, EAST BERKELEY ST, TREMONT ST","10/24/2013","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e6823%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8427,9,PDF,"86","BERKELEY ST, EAST BERKELEY ST, TREMONT ST","01/13/2016","","BOSTON PROPER","","","4 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8427%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8752,9,PDF,"86","EAST BERKELEY ST, TREMONT ST","10/06/2016","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8752%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8753,2,XLS,"86","EAST BERKELEY ST, TREMONT ST","10/06/2016","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8753%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3eXLS%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,750,9,PDF,"87","EAST BERKELEY ST, SHAWMUT AVE","05/18/2010","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e750%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8428,9,PDF,"87","EAST BERKELEY ST, SHAWMUT AVE","01/13/2016","","BOSTON PROPER","","","4 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8428%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8750,2,XLS,"87","EAST BERKELEY ST, SHAWMUT AVE","10/06/2016","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8750%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3eXLS%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8754,9,PDF,"87","EAST BERKELEY ST, SHAWMUT AVE","10/06/2016","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8754%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8852,9,PDF,"87","EAST BERKELEY ST, SHAWMUT AVE","01/13/2016","","BOSTON PROPER","","","4 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8852%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,751,9,PDF,"88","BEACON ST, MASSACHUSETTS AVE","04/27/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e751%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7325,9,PDF,"88","BEACON ST, MASSACHUSETTS AVE","04/27/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7325%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8861,14,XLSX,"88","BEACON ST, MASSACHUSETTS AVE","04/27/2017","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8861%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3eXLSX%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,8862,9,PDF,"88","BEACON ST, MASSACHUSETTS AVE","04/27/2017","","BOSTON PROPER","","","12 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e8862%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,752,9,PDF,"89","MARLBOROUGH ST, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e752%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7326,9,PDF,"89","MARLBOROUGH ST, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7326%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,753,9,PDF,"90","COMMONWEALTH AVE, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e753%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7327,9,PDF,"90","COMMONWEALTH AVE, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7327%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,754,9,PDF,"91","MASSACHUSETTS AVE, NEWBURY ST","04/28/2001","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e754%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7328,9,PDF,"91","MASSACHUSETTS AVE, NEWBURY ST, I-90 WB ON-RAMP","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7328%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,755,9,PDF,"92","BOYLSTON ST, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e755%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7329,9,PDF,"92","BOYLSTON ST, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7329%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,756,9,PDF,"93","MASSACHUSETTS AVE, WESTLAND AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e756%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7330,9,PDF,"93","MASSACHUSETTS AVE, WESTLAND AVE, ST STEPHEN ST","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7330%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7701,9,PDF,"93","MASSACHUSETTS AVE, ST STEPHEN ST, WESTLAND","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7701%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,757,9,PDF,"94","HUNTINGTON AVE, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e757%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7331,9,PDF,"94","HUNTINGTON AVE, MASSACHUSETTS AVE","04/28/2011","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7331%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,7766,9,PDF,"95","COLUMBUS AVE, MASSACHUSETTS AVE","09/25/2012","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e7766%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
z56,758,9,PDF,"96","MASSACHUSETTS AVE, TREMONT ST","09/20/2012","","BOSTON PROPER","","","11 HOURS","TURNING MOVEMENT COUNT","https://sceris.cityofboston.gov/sceriswebbtd/client/NffViewer.aspx?nffCollParams=%3cNffCollection+xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22+xmlns%3axsd%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema%22%3e%3cFolderIDs%3e%3cint%3e56%3c%2fint%3e%3c%2fFolderIDs%3e%3cDocIDs%3e%3cint%3e758%3c%2fint%3e%3c%2fDocIDs%3e%3cExtensions%3e%3cstring%3ePDF%3c%2fstring%3e%3c%2fExtensions%3e%3c%2fNffCollection%3e"
